date/time,type,order id,description,total
6/10/2024,"Order
",404-7247988-7315088,Product A,456.65
6/10/2024,"Order
",604-4155719-2019415,Product A,258.5
6/10/2024,"Order
",204-5199939-8570732,Product A,522.03
6/10/2024,"Order
",204-1785448-6534880,Product A,220.12
6/10/2024,"Order
",304-1772086-1691010,Product A,196.35
6/10/2024,"Order
",304-2083501-2259349,Product A,516.69
6/10/2024,"Order
",704-5873013-9099405,Product A,434.32
6/10/2024,"Order
",204-9155584-9097329,Product A,"4,984.28"
6/10/2024,"Order
",204-8307579-1230866,Product A,161.55
6/10/2024,"Order
",804-3846927-3670964,Product A,161.55
6/10/2024,"Order
",704-4138239-7159579,Product A,151.21
6/10/2024,"Order
",304-9666867-4617372,Product A,361.39
6/10/2024,"Order
",204-4596942-9659325,Product A,642.51
6/10/2024,"Order
",704-8709998-4117198,Product A,161.55
6/10/2024,"Order
",604-3027730-3313934,Product A,381.01
6/10/2024,"Order
",304-5925288-2155938,Product A,"1,603.70"
6/10/2024,"Order
",304-5925288-2155938,Product A,"1,221.82"
6/10/2024,"Order
",171-4554494-2551100,Product A,194.76
6/10/2024,"Order
",704-9918105-7313917,Product A,931.46
6/10/2024,"Order
",804-3341754-4155537,Product A,"2,010.63"
6/10/2024,"Order
",804-3341754-4155537,Product A,645.6
6/10/2024,"Order
",604-6544593-9259742,Product A,161.55
6/10/2024,"Order
",304-2820481-6151980,Product A,867.43
6/10/2024,"Order
",171-2401091-6138237,Product A,340.86
6/10/2024,"Order
",304-3643049-6395080,Product A,92.24
6/10/2024,"Order
",304-2650115-5015215,Product A,121.94
6/10/2024,"Order
",504-7362359-2195085,Product A,516.69
6/10/2024,"Order
",204-2970574-8513926,Product A,"1,262.36"
6/10/2024,"Order
",804-0765067-9432960,Product A,235.06
6/10/2024,"Order
",804-7408748-8436714,Product A,-158.12
6/10/2024,"Order
",504-9940124-0434432,Product A,156.74
6/10/2024,"Order
",504-3393144-5078772,Product A,"1,300.35"
6/10/2024,"Order
",804-9811684-7457638,Product A,802.83
6/10/2024,"Order
",504-3423508-2136122,Product A,"1,012.88"
6/10/2024,"Order
",804-8499315-6251393,Product A,"1,051.81"
6/10/2024,"Order
",604-6268247-2272270,Product A,194.76
6/10/2024,"Order
",704-6770640-5159581,Product A,994.09
6/10/2024,"Order
",804-2986900-8153010,Product A,258.5
6/10/2024,"Order
",604-6712598-9638660,Product A,137.9
6/10/2024,"Order
",604-8016598-9215005,Product A,182.24
6/10/2024,"Order
",604-8016598-9215005,Product A,285.11
6/10/2024,"Order
",504-3623362-6551511,Product A,909.31
6/10/2024,"Order
",804-3785893-0238289,Product A,436.25
6/10/2024,"Order
",404-5918616-0013376,Product A,"1,541.75"
6/10/2024,"Order
",804-3210727-7355586,Product A,516.45
6/10/2024,"Order
",171-9756274-7336940,Product A,527.64
6/10/2024,"Order
",504-0107887-1719442,Product A,"1,143.90"
6/10/2024,"Order
",171-3881180-0257014,Product A,908.89
6/10/2024,"Order
",604-5671834-2313104,Product A,293.87
6/10/2024,"Order
",804-3146852-7570362,Product A,909.31
6/10/2024,"Order
",704-9479119-1370596,Product A,793.44
6/10/2024,"Order
",504-8719728-6017332,Product A,339.92
6/10/2024,"Order
",804-7973744-4332103,Product A,456.65
6/10/2024,"Order
",304-6529696-8276219,Product A,527.64
6/10/2024,"Order
",171-1774983-4615610,Product A,85.94
6/10/2024,"Order
",204-9952159-5017782,Product A,285.99
6/10/2024,"Order
",204-7986981-7330462,Product A,952.65
6/10/2024,"Order
",204-1240478-2611221,Product A,950.85
6/10/2024,"Order
",204-6756548-0117590,Product A,856.85
6/10/2024,"Order
",404-3879835-2576485,Product A,"1,480.28"
6/10/2024,"Order
",404-4883474-8219817,Product A,736.5
6/10/2024,"Order
",704-6491302-7038620,Product A,279.26
6/10/2024,"Order
",204-4656508-0034864,Product A,884.33
6/10/2024,"Refund
",704-8466113-9378929,Product A,-578.87
6/10/2024,"Order
",504-8575699-6695421,Product A,465.21
6/10/2024,"Order
",171-2928638-3132782,Product A,317.9
6/10/2024,"Refund
",304-3637276-8293736,Product A,-724.78
6/10/2024,"Refund
",204-8706628-2613561,Product A,-549.2
6/10/2024,"Order
",404-8802733-0311027,Product A,908.97
6/10/2024,"Refund
",504-9724474-0434464,Product A,"-1,398.31"
6/10/2024,"Order
",704-7346537-3355132,Product A,813.63
6/10/2024,"Order
",704-7346537-3355132,Product A,"1,793.20"
6/10/2024,"Order
",804-3399790-6534278,Product A,728.83
6/10/2024,"Order
",704-1810636-2699034,Product A,209.49
6/10/2024,"Order
",504-0557747-7517769,Product A,975.31
6/10/2024,"Order
",504-2102153-9553416,Product A,"2,045.82"
6/10/2024,"Order
",804-7682020-6415433,Product A,-148.1
6/10/2024,"Order
",504-4408006-8251939,Product A,"1,114.93"
6/10/2024,"Order
",504-7417305-2697924,Product A,265.53
6/10/2024,"Order
",171-9345547-1178514,Product A,505.08
6/10/2024,"Order
",171-1581960-5153822,Product A,480.99
6/10/2024,"Order
",204-0540653-3651109,Product A,378.77
6/10/2024,"Order
",704-4035490-2636799,Product A,"2,118.68"
6/10/2024,"Order
",704-7339924-0630668,Product A,713.22
6/10/2024,"Order
",704-7339924-0630668,Product A,613.54
6/10/2024,"Order
",404-8924419-8491658,Product A,461.3
6/10/2024,"Order
",304-4952253-2295205,Product A,324.09
6/10/2024,"Order
",404-1985858-4095076,Product A,"1,999.26"
6/10/2024,"Order
",404-1985858-4095076,Product A,"1,228.28"
6/10/2024,"Order
",204-5048602-3030628,Product A,"1,051.98"
6/10/2024,"Order
",204-4768436-8255128,Product A,"1,848.85"
6/10/2024,"Order
",604-0606119-7291657,Product A,747.44
6/10/2024,"Order
",604-0606119-7291657,Product A,770.81
6/10/2024,"Order
",804-9837866-8153415,Product A,209.49
6/10/2024,"Order
",204-9865349-5313100,Product A,"1,848.85"
6/10/2024,"Order
",404-9722259-7578128,Product A,572.37
6/10/2024,"Order
",404-9722259-7578128,Product A,"1,114.30"
6/10/2024,"Order
",404-1046621-9530450,Product A,673.56
6/10/2024,"Order
",171-6684294-5111667,Product A,594.43
6/10/2024,"Order
",404-2858707-6415624,Product A,"4,082.27"
6/10/2024,"Order
",404-2858707-6415624,Product A,"1,254.73"
6/10/2024,"Order
",404-0039884-2232965,Product A,"1,377.80"
6/10/2024,"Order
",171-5858598-8159598,Product A,209.49
6/10/2024,"Order
",171-3287683-7057686,Product A,265.53
6/10/2024,"Order
",704-6877180-5657470,Product A,"1,478.15"
6/10/2024,"Order
",604-4840723-8570515,Product A,"1,749.72"
6/10/2024,"Order
",604-4840723-8570515,Product A,"1,458.04"
6/10/2024,"Order
",604-4840723-8570515,Product A,"1,335.55"
6/10/2024,"Order
",171-8962926-9415091,Product A,"2,311.46"
6/10/2024,"Order
",204-1671218-8393378,Product A,975.31
6/10/2024,"Service Fee
",,Cost of Advertising,"-2,932.60"
6/10/2024,"Order
",604-4181224-2578980,Product A,553.66
6/10/2024,"Order
",604-4181224-2578980,Product A,486.15
6/10/2024,"Order
",604-4181224-2578980,Product A,"1,612.17"
6/10/2024,"Order
",171-4415118-0657662,Product A,"2,038.66"
6/10/2024,"Order
",204-3822889-6495848,Product A,"1,380.64"
6/10/2024,"Order
",804-2859741-7619806,Product A,931.46
6/10/2024,"Order
",304-8684408-3511410,Product A,194.76
6/10/2024,"Order
",504-5346697-2378730,Product A,651.5
6/10/2024,"Refund
",704-7150659-9417183,Product A,-707.42
6/10/2024,"Order
",604-5792466-8699453,Product A,239.71
6/10/2024,"Order
",204-5607142-9051322,Product A,289.98
6/10/2024,"Refund
",204-1776514-5336794,Product A,-682.56
6/10/2024,"Order
",804-1269741-2257225,Product A,414.14
6/10/2024,"Order
",304-9675547-4411813,Product A,239.7
6/10/2024,"Order
",171-6399521-9697533,Product A,980.9
6/10/2024,"Order
",171-2807098-7597952,Product A,919.54
6/10/2024,"Order
",304-0734244-7476492,Product A,767.94
6/10/2024,"Order
",204-2369237-2453852,Product A,176.56
6/10/2024,"Order
",204-2369237-2453852,Product A,883.94
6/10/2024,"Order
",804-1125636-0034481,Product A,311.1
6/10/2024,"Adjustment
",704-6137995-0193177,FBA Inventory Reimbursement - Customer Service Issue,282.29
6/10/2024,"Adjustment
",604-4752115-4572864,FBA Inventory Reimbursement - Customer Return,50.09
6/10/2024,"Refund
",604-3027379-0476204,Product A,-416.05
6/10/2024,"Order
",304-2718747-4115048,Product A,289.98
6/10/2024,"Order
",704-2868507-6299693,Product A,356.19
6/10/2024,"Order
",204-5464164-8657430,Product A,168.29
6/10/2024,"Order
",704-0471687-8499607,Product A,317.89
6/10/2024,"Order
",604-8036632-3319222,Product A,875.58
6/10/2024,"Order
",504-6768824-4574386,Product A,912.27
6/10/2024,"Refund
",604-8224502-3234209,Product A,-682.56
6/10/2024,"Refund
",304-6280496-5655557,Product A,-672.87
6/10/2024,"Order
",804-4358687-7332302,Product A,257.6
6/10/2024,"Refund
",704-8017613-2397785,Product A,-76.34
6/10/2024,"Refund
",304-5392050-1334219,Product A,-343.92
6/10/2024,"Order
",804-5070071-9334667,Product A,-93.22
6/10/2024,"Order
",204-4687921-2572898,Product A,"2,075.52"
6/10/2024,"Refund
",804-6481516-8157282,Product A,"-2,030.31"
6/10/2024,"Adjustment
",804-4657242-2017311,FBA Inventory Reimbursement - Customer Return,23.69
6/10/2024,"Order
",204-0125722-4432198,Product A,178.91
6/10/2024,"Order
",404-1576126-8670308,Product A,196.7
6/10/2024,"Refund
",204-9534521-7153254,Product A,-927.58
6/10/2024,"Refund
",204-9534521-7153254,Product A,-991.77
6/10/2024,"Order
",604-6210497-4459597,Product A,"1,660.07"
6/10/2024,"Service Fee
",,Cost of Advertising,"-2,513.73"
6/10/2024,"Order
",704-5534022-0119487,Product A,356.19
6/10/2024,"Order
",704-6136308-4017513,Product A,"1,070.73"
6/10/2024,"Order
",171-9449584-3499275,Product A,366.59
6/10/2024,"Adjustment
",604-2853197-4076289,FBA Inventory Reimbursement - Customer Return,73.64
6/10/2024,"Order
",204-4755589-0476436,Product A,289.98
6/10/2024,"Refund
",804-3967607-2051983,Product A,-710.93
6/10/2024,"Order
",804-8264430-6297388,Product A,194.56
6/10/2024,"Order
",404-8179640-4230029,Product A,890.32
6/10/0202,"Order
",604-9073830-9678143,Product A,414.15
6/10/0202,Fulfilment Fee Refund,204-7357121-9678104,Fulfillment Fee Refund,158.12
6/10/0202,"Order
",504-6223239-3353828,Product A,257.6
6/10/0202,"Order
",204-9430506-0415632,Product A,414.15
6/10/0202,"Order
",171-0384002-0232962,Product A,306.85
6/10/0202,"Adjustment
",704-0939178-4355915,FBA Inventory Reimbursement - Customer Return,36.67
6/10/0202,"Order
",204-1045758-6299081,Product A,414.15
6/10/0202,"Order
",171-4547018-1091866,Product A,224.42
6/10/0202,"Refund
",704-4250106-8219450,Product A,"-1,605.22"
6/10/0202,"Refund
",204-7357121-9678104,Product A,-638.67
6/10/0202,"Order
",704-2399379-9659531,Product A,239.7
6/10/0202,"Service Fee
",,Cost of Advertising,"-2,653.30"
6/10/0202,"Adjustment
",204-3890062-5453679,FBA Inventory Reimbursement - Customer Return,114
6/10/0202,"Order
",204-0755105-4453672,Product A,"1,086.61"
6/10/0202,"Adjustment
",171-4894994-7657661,FBA Inventory Reimbursement - Customer Return,"1,191.68"
6/10/0202,"Order
",171-2066400-8295444,Product A,356.18
6/10/0202,"Order
",504-3870598-3232149,Product A,239.71
6/10/0202,"Refund
",171-5836041-1578549,Product A,"-1,031.65"
6/10/0202,"Order
",604-7936779-9455769,Product A,707.32
6/10/0202,"Adjustment
",171-2185844-0197333,FBA Inventory Reimbursement - Customer Return,179.48
6/10/0202,"Order
",704-1471448-5195054,Product A,912.27
6/10/0202,"Order
",604-8996336-7395646,Product A,818.45
6/10/0202,"Order
",171-9089901-3659989,Product A,602.22
6/10/0202,"Order
",204-7139066-1132574,Product A,406.01
6/10/0202,"Order
",204-7139066-1132574,Product A,403.87
6/10/0202,"Refund
",171-5618088-6151725,Product A,-659.77
6/10/0202,"Refund
",804-7765861-2395833,Product A,-645.74
6/10/0202,"Adjustment
",604-8409457-6355996,FBA Inventory Reimbursement - Customer Return,69.36
6/10/0202,"Refund
",504-5704581-7097374,Product A,-713.2
6/10/0202,"Service Fee
",,Cost of Advertising,"-2,574.93"
6/10/0202,"Order
",604-5436538-8091040,Product A,"1,063.91"
6/10/0202,Fulfilment Fee Refund,304-4199708-3638061,Fulfillment Fee Refund,119.18
6/10/0202,"Order
",604-0720065-5617748,Product A,289.98
6/10/0202,"Order
",704-4674513-8613769,Product A,366.59
6/10/0202,"Order
",504-2113116-2270386,Product A,912.27
6/10/0202,"Order
",171-4379061-9559363,Product A,948.56
6/10/0202,"Order
",171-4379061-9559363,Product A,"1,126.94"
6/10/0202,"Order
",604-2166964-0436373,Product A,366.59
6/10/0202,"Order
",171-9264554-0617373,Product A,239.7
6/10/0202,"Refund
",304-4199708-3638061,Product A,-610.63
6/10/0202,"Order
",804-2826703-8215209,Product A,168.29
6/10/0202,"Refund
",504-6850249-2572637,Product A,"-2,387.50"
6/10/0202,"Order
",604-3904787-0670997,Product A,907.76
6/10/0202,"Adjustment
",604-0840037-3374983,FBA Inventory Reimbursement - Customer Return,19.9
6/10/0202,"Order
",704-6355417-8597949,Product A,480.72
6/10/0202,"Order
",604-4897976-1593347,Product A,414.14
6/10/0202,"Order
",604-8541437-6411079,Product A,203.52
6/10/0202,"Order
",304-5981769-8636903,Product A,490.3
6/10/0202,"Order
",504-3046364-0197719,Product A,652.45
6/10/0202,"Order
",171-1515198-9551743,Product A,131.89
6/10/0202,"Order
",204-3431617-8232176,Product A,462.92
6/10/0202,"Order
",404-6446719-6338226,Product A,"1,604.30"
6/10/0202,"Refund
",704-2773767-4230095,Product A,-682.56
6/10/0202,"Order
",204-1768541-6515420,Product A,577.59
6/10/0202,"Order
",204-4719048-4272488,Product A,289.97
6/10/0202,"Refund
",804-4543353-7199409,Product A,-744.87
6/10/0202,"Service Fee
",,Cost of Advertising,"-2,618.14"
6/10/0202,"Order
",404-6634669-7395680,Product A,198.45
6/10/0202,"Adjustment
",171-3795710-9332986,FBA Inventory Reimbursement - Customer Service Issue,50.15
6/10/0202,"Order
",804-1761326-6195047,Product A,239.71
6/10/0202,"Order
",171-8052442-6630058,Product A,875.58
6/10/0202,Fulfilment Fee Refund,404-5754120-9615865,Fulfillment Fee Refund,87.32
6/10/0202,Fulfilment Fee Refund,404-5754120-9615865,Fulfillment Fee Refund,87.32
6/10/0202,"Order
",304-8526377-3019459,Product A,414.14
6/10/0202,"Order
",404-3447461-7619654,Product A,414.15
6/10/0202,"Order
",171-4732394-4295094,Product A,166.07
6/10/0202,"Order
",404-9286143-5295873,Product A,800.76
6/10/0202,"Refund
",404-1281030-4170318,Product A,"-1,533.67"
6/10/0202,"Order
",304-1311704-3070932,Product A,289.98
6/10/0202,"Order
",604-5523175-3311814,Product A,256.06
6/10/0202,"Order
",604-5523175-3311814,Product A,322.99
6/10/0202,"Refund
",404-5754120-9615865,Product A,-349.82
6/10/0202,"Refund
",404-5754120-9615865,Product A,-349.82
6/10/0202,"Refund
",404-1281030-4170318,Product A,"-2,374.52"
6/10/0202,"Order
",171-1250300-9017333,Product A,577.59
6/10/0202,"Order
",504-7450347-4691451,Product A,912.27
6/10/0202,"Order
",171-6637076-2670743,Product A,198.45
6/10/0202,"Order
",704-5285723-6095004,Product A,257.6
6/10/0202,"Order
",504-8831345-7534474,Product A,568.75
6/10/0202,"Order
",604-3838142-4099676,Product A,266.56
6/10/0202,"Adjustment
",204-8495536-6199802,FBA Inventory Reimbursement - Customer Service Issue,42.28
6/10/0202,"Order
",304-9484220-1178914,Product A,178.92
6/10/0202,"Refund
",304-5798303-1130064,Product A,-558.54
6/10/0202,"Order
",504-9094525-7470514,Product A,392.77
6/10/0202,"Refund
",404-1989515-1474336,Product A,"-1,026.56"
6/10/0202,"Order
",204-0755105-4453672,Product A,"1,086.61"
6/10/0202,"Service Fee
",,Cost of Advertising,"-3,199.96"
6/10/0202,"Order
",604-8929475-2030683,Product A,836.26
6/10/0202,"Order
",704-3377327-4493321,Product A,239.7
6/10/0202,"Order
",171-3629572-4353017,Product A,"1,045.06"
6/10/0202,"Order
",804-9097473-4270118,Product A,266.57
6/10/0202,Fulfilment Fee Refund,804-8767319-1199241,Fulfillment Fee Refund,64.32
6/10/0202,"Refund
",304-1954581-3511220,Product A,"-1,891.26"
6/10/0202,"Order
",604-4749210-9213119,Product A,"1,007.68"
6/10/0202,"Order
",171-4264038-1697169,Product A,194.56
6/10/0202,"Order
",804-9808998-7197519,Product A,239.71
6/10/0202,"Order
",171-1016279-8199838,Product A,239.92
6/10/0202,"Order
",204-4967853-3095673,Product A,567.79
6/10/0202,"Refund
",804-8767319-1199241,Product A,-464.05
6/10/0202,"Refund
",704-4609763-8059980,Product A,"-1,482.03"
6/10/0202,"Refund
",304-5430451-8397548,Product A,"-1,552.78"
6/10/0202,"Order
",604-9357437-1699650,Product A,480.71
6/10/0202,"Order
",171-1817057-6197314,Product A,577.59
6/10/0202,"Order
",704-7977272-4613724,Product A,480.71
6/10/0202,"Order
",804-0679098-2670791,Product A,882.79
6/10/0202,"Order
",804-0679098-2670791,Product A,"1,056.54"
6/10/0202,"Order
",504-3556639-8572284,Product A,166.07
6/10/0202,"Order
",404-8595500-0113195,Product A,131.89
6/10/0202,"Order
",204-6514798-9017910,Product A,577.58
6/10/0202,"Refund
",504-0372201-1057831,Product A,-571.04
6/10/0202,"Order
",204-4733029-5157289,Product A,390.19
6/10/0202,"Order
",204-5259747-9453659,Product A,214.46
6/10/0202,"Order
",504-1095153-6499289,Product A,483.77
6/10/0202,"Service Fee
",,Cost of Advertising,"-3,266.61"
6/10/0202,"Order
",171-6456628-9078713,Product A,257.61
6/10/0202,"Order
",804-6212895-8132778,Product A,"1,127.49"
6/10/0202,"Order
",304-3439847-0411483,Product A,386.3
6/10/0202,"Order
",404-6883980-1693132,Product A,178.91
6/10/0202,"Adjustment
",171-2555181-9372097,FBA Inventory Reimbursement - Customer Return,50.56
6/10/0202,"Order
",504-1133350-5213125,Product A,545.88
6/10/0202,Fulfilment Fee Refund,171-4000048-1513500,Fulfillment Fee Refund,119.18
6/10/0202,"Order
",804-3433245-6093755,Product A,366.59
6/10/0202,"Order
",704-6609354-0157414,Product A,414.15
6/10/0202,"Refund
",204-9622925-2417323,Product A,-380.7
6/10/0202,"Order
",604-0150380-3351757,Product A,512.32
6/10/0202,"Order
",404-2713615-1238279,Product A,362.9
6/10/0202,"Order
",404-7364809-5419830,Product A,214.47
6/10/0202,"Refund
",171-4000048-1513500,Product A,-637.71
6/10/0202,"Adjustment
",504-8559211-4159381,FBA Inventory Reimbursement - Customer Return,50.56
6/10/0202,"Order
",171-7354029-2519416,Product A,178.43
6/10/0202,"Order
",404-3815255-7172889,Product A,577.59
6/10/0202,"Order
",704-0688737-2519491,Product A,239.92
6/10/0202,"Order
",171-8953762-0515861,Product A,512.32
6/10/0202,"Order
",171-1029787-4238889,Product A,198.45
6/10/0202,"Order
",704-7885487-4030412,Product A,"1,007.68"
6/10/0202,"Order
",304-7932406-7617748,Product A,464.42
6/10/0202,"Order
",704-0975494-2257204,Product A,414.15
6/10/0202,"Service Fee
",,Cost of Advertising,"-2,591.65"
6/10/0202,"Order
",804-2940998-3059708,Product A,198.45
6/10/0202,"Order
",604-4478121-6432596,Product A,178.91
6/10/0202,"Order
",404-0173779-1374794,Product A,567.79
6/10/0202,"Order
",404-2453377-5459934,Product A,617.3
6/10/0202,"Order
",604-4950588-7215612,Product A,59.65
6/10/0202,"Order
",304-8080658-4191009,Product A,609.2
6/10/0202,"Refund
",504-7772021-9457064,Product A,-516.52
6/10/0202,"Order
",204-3434688-3476484,Product A,"1,070.73"
6/10/0202,"Order
",171-1085702-9115651,Product A,259.05
6/10/0202,"Order
",404-0262572-4038853,Product A,"1,377.39"
6/10/0202,"Order
",704-9133490-5576058,Product A,875.59
6/10/0202,"Order
",604-4978980-2151378,Product A,196.71
6/10/0202,"Order
",804-0919102-0151394,Product A,131.89
6/10/0202,"Service Fee
",,Cost of Advertising,"-2,544.33"
6/10/0202,"Order
",304-4735092-2295452,Product A,239.7
6/10/0202,Fulfilment Fee Refund,404-1842216-6211608,Fulfillment Fee Refund,126.26
6/10/0202,"Order
",304-9893763-4451987,Product A,196.7
6/10/0202,"Refund
",404-1842216-6211608,Product A,-612.9
6/10/0202,"Order
",171-9081760-4638606,Product A,462.92
6/10/0202,"Adjustment
",504-8328519-7551116,FBA Inventory Reimbursement - Customer Return,29.1
6/10/0202,"Order
",604-8495264-6632567,Product A,480.71
6/10/0202,"Order
",171-2932271-7378727,Product A,131.89
6/10/0202,"Order
",404-1050744-4091499,Product A,339.93
6/10/0202,"Order
",604-4818515-0313193,Product A,239.71
6/10/0202,"Order
",604-9829579-1411287,Product A,166.07
6/10/0202,"Adjustment
",204-2490726-1136563,FBA Inventory Reimbursement - Customer Return,252.87
6/10/0202,"Order
",204-7863485-8072880,Product A,259.05
6/10/0202,Fulfilment Fee Refund,804-1619576-4570116,Fulfillment Fee Refund,274.94
6/10/0202,"Refund
",604-0544918-2511476,Product A,-743.86
6/10/0202,"Order
",604-2975872-5030207,Product A,198.45
6/10/0202,Fulfilment Fee Refund,404-3425634-2259934,Fulfillment Fee Refund,159.3
6/10/0202,"Refund
",804-1619576-4570116,Product A,-968.28
6/10/0202,"Refund
",804-8769716-6376039,Product A,-486.68
6/10/0202,"Refund
",804-8769716-6376039,Product A,-399.49
6/10/0202,"Order
",804-9785245-7636360,Product A,-93.22
6/10/0202,"Refund
",404-3425634-2259934,Product A,-555.65
6/10/0202,Fulfilment Fee Refund,604-8307623-8611487,Fulfillment Fee Refund,158.12
6/10/0202,"Order
",304-1588920-2638005,Product A,414.15
6/10/0202,"Refund
",604-8307623-8611487,Product A,-553.57
6/10/0202,"Order
",504-3492443-9530202,Product A,796.49
6/10/0202,"Adjustment
",704-8031747-9395628,FBA Inventory Reimbursement - Customer Return,40.38
6/10/0202,"Service Fee
",,Cost of Advertising,"-2,481.19"
6/10/0202,"Order
",404-5940636-1253299,Product A,198.45
6/10/0202,"Adjustment
",204-1279803-7174585,FBA Inventory Reimbursement - Customer Service Issue,326.46
6/10/0202,"Order
",504-2573327-5176051,Product A,480.71
6/10/0202,"Order
",504-1725909-9015045,Product A,"1,366.30"
6/10/0202,"Order
",504-6789926-4430689,Product A,568.74
6/10/2024,"Order
",171-6865667-7095019,Product A,567.78
6/10/2024,"Order
",804-9655064-6034088,Product A,701.03
6/10/2024,"Order
",304-0346383-8393941,Product A,239.7
6/10/2024,"Order
",171-4668379-8519664,Product A,311.1
6/10/2024,"Order
",404-8801976-0355576,Product A,822.28
6/10/2024,"Order
",171-3396290-4695425,Product A,337.01
6/10/2024,"Order
",304-1438598-8076491,Product A,239.7
6/10/2024,"Order
",404-6549428-7095278,Product A,196.69
6/10/2024,Fulfilment Fee Refund,404-2863122-3011259,Fulfillment Fee Refund,329.22
6/10/2024,"Order
",304-0296079-9657268,Product A,461.98
6/10/2024,"Order
",704-0913116-9630619,Product A,339.93
6/10/2024,"Refund
",404-2863122-3011259,Product A,-857.45
6/10/2024,"Order
",804-7739470-6138433,Product A,"1,670.37"
6/10/2024,"Order
",604-4567643-3693980,Product A,234.01
6/10/2024,"Adjustment
",604-2156449-2038214,FBA Inventory Reimbursement - Customer Return,22.49
6/10/2024,"Order
",604-8430789-7176298,Product A,178.9
6/10/2024,"Order
",204-5212695-4597986,Product A,890.32
6/10/2024,"Order
",804-4382144-1011034,Product A,"1,007.68"
6/10/2024,Fulfilment Fee Refund,704-4842537-0699801,Fulfillment Fee Refund,158.12
6/10/2024,"Order
",404-7699767-2611619,Product A,266.57
6/10/2024,"Refund
",704-4842537-0699801,Product A,"-1,099.63"
6/10/2024,Fulfilment Fee Refund,704-2780704-5178730,Fulfillment Fee Refund,158.12
6/10/2024,"Adjustment
",,FBA Inventory Reimbursement - Damaged:Warehouse,178.82
6/10/2024,"Order
",404-4296856-5036704,Product A,513.3
6/10/2024,Fulfilment Fee Refund,704-0459726-7438623,Fulfillment Fee Refund,158.12
6/10/2024,"Order
",304-0825253-0019095,Product A,488.38
6/10/2024,"Refund
",704-2780704-5178730,Product A,"-1,104.06"
6/10/2024,"Order
",604-6476895-7119252,Product A,609.21
6/10/2024,"Refund
",704-0459726-7438623,Product A,"-1,144.21"
6/10/2024,Fulfilment Fee Refund,304-7138858-6332520,Fulfillment Fee Refund,126.26
6/11/2024,"Adjustment
",404-3884093-1076485,FBA Inventory Reimbursement - Customer Service Issue,73.42
6/11/2024,"Refund
",304-7138858-6332520,Product A,-308.46
6/11/2024,Fulfilment Fee Refund,704-1898603-9078388,Fulfillment Fee Refund,93.22
6/11/2024,Fulfilment Fee Refund,704-7026275-9570542,Fulfillment Fee Refund,89.68
6/11/2024,"Service Fee
",,Cost of Advertising,"-2,449.73"
6/11/2024,"Refund
",704-1898603-9078388,Product A,-453.59
6/11/2024,"Adjustment
",171-0428248-7617503,FBA Inventory Reimbursement - Customer Return,59.31
6/11/0202,"Refund
",704-7026275-9570542,Product A,-277.84
6/11/0202,"Adjustment
",604-1685856-4453475,FBA Inventory Reimbursement - Customer Service Issue,329.57
6/11/0202,"Adjustment
",171-7120687-9472892,FBA Inventory Reimbursement - Customer Return,179.47
6/11/0202,Fulfilment Fee Refund,304-5683460-6119250,Fulfillment Fee Refund,84.38
6/11/0202,"Transfer
",,To account ending with:,"-1,61,888.79"
6/11/0202,"Transfer
",,To account ending with:,"-80,318.98"
6/11/0202,"Refund
",304-5683460-6119250,Product A,-630.06
6/11/0202,"Adjustment
",204-7325534-8055345,FBA Inventory Reimbursement - Customer Return,50.5
6/11/0202,"Adjustment
",171-5358796-8191847,FBA Inventory Reimbursement - Customer Return,230.57
6/11/0202,"Adjustment
",504-7002986-7297519,FBA Inventory Reimbursement - Customer Return,50.36
6/11/0202,Fulfilment Fee Refund,171-6978942-9517777,Fulfillment Fee Refund,158.12
6/11/0202,Fulfilment Fee Refund,504-3906175-6538243,Fulfillment Fee Refund,93.22
6/11/0202,"Refund
",171-6978942-9517777,Product A,-615.71
6/11/0202,"Refund
",504-3906175-6538243,Product A,-676.58
6/11/0202,"Adjustment
",304-7393217-1155770,FBA Inventory Reimbursement - Customer Return,75.54
6/11/0202,"Adjustment
",704-5145126-2017797,FBA Inventory Reimbursement - Customer Return,317.22
6/11/0202,"Order
",504-7333101-9476889,Product A,289.91
6/11/0202,"Order
",504-2920400-3313743,Product A,695.35
6/11/0202,"Order
",804-6765279-9617564,Product A,178.9
6/11/0202,"Order
",304-2429053-6017160,Product A,568.74
6/11/0202,"Adjustment
",604-1686008-4436910,FBA Inventory Reimbursement - Customer Return,225.8
6/11/0202,"Order
",804-7290643-4634846,Product A,-241.9
6/11/0202,Fulfilment Fee Refund,604-1816440-9411898,Fulfillment Fee Refund,192.34
6/11/0202,"Order
",404-6674055-1119671,Product A,196.69
6/11/0202,"Adjustment
",704-1887675-2617592,FBA Inventory Reimbursement - Customer Return,22.81
6/11/0202,"Order
",504-6823421-6074955,Product A,194.56
6/11/0202,"Order
",404-2627784-3517322,Product A,629.69
6/11/0202,"Order
",404-0397880-6170581,Product A,196.71
6/11/0202,"Order
",804-5375476-5119640,Product A,290.34
6/11/0202,"Order
",204-3457705-1036381,Product A,912.27
6/11/0202,"Refund
",604-1816440-9411898,Product A,-768.07
6/11/0202,"Order
",804-2769447-9270529,Product A,701.03
6/11/0202,"Order
",171-6397067-8015452,Product A,196.7
6/11/0202,"Order
",204-7992183-2215041,Product A,480.71
6/11/0202,"Order
",304-0404511-1453081,Product A,239.92
